Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,No_Parking_spots,Total_house_Area,House_Age,No_Years_Last_Upgrade
1028,20,2,71.0,9520,1,2,0,1,0,4,0,21,2,0,0,2,8,5,0,0,7,9,3,338.0,2,2,2,2,2,1,2,1513,0,0,125,1638,0,0,1,3,0,1646,1,0,2,0,3,1,2,7,4,1,2,0,2008.0,1,2,3,2,192,44,0,0,0,0,0,4,1,0,4,6,4,293077,266.0,1646,1,0
1034,20,2,0.0,8125,1,2,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,3,295.0,2,2,2,2,2,3,2,986,0,0,668,1654,0,0,1,3,0,1654,1,0,2,0,3,1,2,6,4,0,5,0,2002.0,2,2,3,2,0,136,0,0,0,0,0,4,1,0,2,8,3,230000,300.0,1654,4,4
1035,30,2,50.0,6305,1,2,3,0,0,4,0,4,2,0,0,2,5,7,0,0,4,5,2,0.0,3,1,2,1,0,3,5,0,0,0,920,920,0,0,1,3,0,954,0,0,1,0,2,1,1,5,4,1,2,1,1938.0,2,0,3,2,0,0,0,0,0,0,0,2,1,0,6,8,3,119750,240.0,954,69,57
1037,20,2,89.0,12898,1,2,0,1,0,4,0,21,2,0,0,2,9,5,2,0,7,9,3,70.0,2,2,2,0,2,1,2,1022,0,0,598,1620,0,0,1,3,0,1620,1,0,2,0,2,1,0,6,4,1,0,0,2008.0,0,2,3,2,228,0,0,0,0,0,0,4,1,0,9,8,3,315500,304.0,1620,2,1
1043,120,2,34.0,5381,1,2,0,3,0,4,0,14,2,0,2,2,6,5,0,0,7,9,3,135.0,2,2,2,2,2,0,0,900,0,0,406,1306,0,0,1,3,0,1306,1,0,2,0,1,1,2,5,4,1,2,0,2005.0,1,2,3,2,170,63,0,0,0,0,0,4,1,0,8,8,3,196000,312.0,1306,4,4
1044,60,2,86.0,11839,1,2,3,3,0,4,0,18,2,0,0,3,7,5,2,0,3,3,1,99.0,3,2,2,2,2,3,2,1085,0,0,390,1475,0,0,1,3,0,2329,1,0,2,1,4,1,2,10,4,1,0,0,1990.0,2,2,3,2,192,121,0,0,0,0,0,4,1,0,5,8,3,262280,257.0,2329,18,18
1051,20,2,73.0,8993,1,2,0,3,0,4,0,6,2,0,0,2,7,5,0,0,7,9,2,0.0,2,2,2,2,2,0,5,0,0,0,1302,1302,0,0,1,3,0,1302,0,0,2,0,3,1,2,6,4,0,5,0,2007.0,0,2,3,2,0,22,0,0,0,0,0,4,1,0,8,6,4,176485,218.0,1302,0,0
1052,20,2,103.0,11175,1,2,0,3,0,0,0,3,2,0,0,2,7,5,0,0,7,9,2,0.0,2,2,2,2,2,0,5,0,0,0,1316,1316,0,0,1,3,0,1316,0,0,2,0,3,1,2,6,4,1,2,0,2007.0,0,2,3,2,0,20,0,0,0,0,0,4,1,0,10,6,4,200141,220.0,1316,0,0
1054,20,2,68.0,8562,1,2,3,3,0,4,1,5,2,0,0,2,5,6,2,0,3,3,3,145.0,3,2,1,3,2,0,4,383,0,0,833,1216,0,0,1,0,0,1526,0,0,1,0,4,1,3,7,3,1,2,1,1957.0,2,2,3,2,116,78,0,0,0,0,0,4,1,0,5,8,3,144500,364.0,1526,53,8
1055,60,2,90.0,11367,1,2,3,3,0,0,0,3,2,0,0,3,8,5,0,0,7,9,1,210.0,2,2,2,2,2,2,2,932,0,0,133,1065,0,0,1,3,0,1989,1,0,2,1,3,1,2,7,4,1,2,0,2002.0,0,2,3,2,199,60,0,0,0,0,0,4,1,0,11,8,3,255000,293.0,1989,4,4
1057,120,2,43.0,7052,1,2,0,3,0,4,0,14,2,0,3,2,7,5,0,0,7,9,3,240.0,2,2,2,2,2,0,2,659,0,0,705,1364,0,0,1,3,0,1364,1,0,2,0,2,1,2,6,4,1,2,0,2005.0,1,2,3,2,192,36,0,0,0,0,0,4,1,0,6,8,3,185850,242.0,1364,1,1
1059,60,2,96.0,11308,1,2,0,3,0,4,0,14,2,0,0,3,9,5,0,0,7,9,3,154.0,0,2,2,0,2,0,2,936,0,0,168,1104,0,0,1,3,0,2184,1,0,2,1,3,1,0,10,4,1,2,0,2008.0,0,2,3,2,0,102,0,0,0,0,0,4,1,0,7,8,3,335000,278.0,2184,1,1
1064,30,3,50.0,6000,1,2,3,3,0,4,0,15,0,0,0,2,6,6,0,0,4,5,2,0.0,3,1,0,3,2,3,1,397,0,0,706,1103,0,2,1,3,0,1103,0,0,1,0,2,1,2,5,4,1,2,3,1976.0,2,2,3,2,166,120,0,0,0,0,0,2,1,0,7,8,3,110500,220.0,1103,81,26
1066,60,2,80.0,14000,1,2,3,3,0,4,1,2,2,0,0,3,7,5,0,0,8,10,2,0.0,2,2,2,0,2,1,2,1201,0,0,105,1306,0,0,1,3,0,2260,1,0,2,1,3,1,2,7,4,0,5,0,1996.0,1,2,3,2,296,44,0,0,0,0,0,4,1,0,4,8,3,328000,266.0,2260,14,13
1067,60,2,59.0,7837,1,2,0,3,0,4,0,6,2,0,0,3,6,7,0,0,7,9,2,0.0,2,2,2,2,2,3,5,0,0,0,799,799,0,2,1,3,0,1571,0,0,2,1,3,1,3,7,4,1,4,0,1993.0,1,2,3,2,0,40,0,0,0,0,0,4,1,0,5,8,3,178000,190.0,1571,16,15
1072,60,2,78.0,11700,1,2,3,3,0,4,0,12,5,0,0,3,6,6,0,0,4,5,2,0.0,3,2,1,3,2,3,4,298,0,0,429,727,0,0,1,3,0,1556,0,0,1,1,4,1,3,8,4,0,5,0,1968.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,5,8,3,154000,220.0,1556,41,41
1074,60,2,75.0,7950,1,2,0,0,0,0,0,5,2,0,0,3,6,6,2,0,3,6,1,140.0,3,2,1,3,2,3,1,535,0,0,155,690,0,3,1,3,0,1426,0,0,1,1,3,1,3,6,4,0,5,0,1977.0,0,2,3,2,252,0,0,0,0,0,0,2,1,0,7,8,3,159500,220.0,1426,32,32
1075,20,2,74.0,8556,1,2,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,2,0.0,2,2,2,2,2,0,5,0,0,0,1240,1240,0,0,1,3,0,1240,0,0,2,0,2,1,2,5,4,0,5,0,2006.0,1,2,3,2,140,93,0,0,0,0,0,4,1,0,5,8,3,194000,275.0,1240,1,1
1076,70,2,75.0,13125,1,2,3,3,0,4,0,4,2,0,0,3,7,6,0,0,8,10,2,0.0,3,2,1,3,2,3,1,410,0,0,390,800,0,3,1,3,0,1740,0,0,1,1,3,1,3,6,4,2,2,0,1940.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,7,1,3,219500,240.0,1740,67,23
1079,120,3,37.0,4435,1,2,3,3,0,4,0,3,2,0,3,2,6,5,0,0,7,9,1,169.0,2,2,2,2,2,2,2,662,0,0,186,848,0,0,1,3,0,848,1,0,1,0,1,1,2,3,4,1,2,0,2004.0,1,2,3,2,140,0,0,0,0,0,0,4,1,0,5,8,3,155900,210.0,848,2,2
1080,20,2,65.0,8775,1,2,3,3,0,4,0,3,2,0,0,2,5,5,0,0,7,9,2,0.0,3,2,2,2,2,3,2,495,0,0,495,990,0,2,1,3,0,990,0,0,1,0,3,1,3,5,4,0,5,0,1996.0,2,2,3,2,0,64,0,0,0,0,0,4,1,0,4,8,3,126000,299.0,990,13,13
1083,20,2,70.0,8749,1,2,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,1,100.0,2,2,2,2,2,3,5,0,0,0,1459,1459,0,0,1,3,0,1459,0,0,2,0,3,1,2,6,4,1,2,0,2002.0,1,2,3,2,192,39,0,0,0,0,0,4,1,0,9,8,3,192000,263.0,1459,5,5
1085,60,2,0.0,13031,1,2,1,3,0,0,0,6,2,0,0,3,6,5,0,0,3,3,2,0.0,3,2,2,2,2,3,0,592,0,0,99,691,0,2,1,3,0,1498,0,0,2,1,3,1,3,6,4,1,4,0,1995.0,0,2,3,2,315,44,0,0,0,0,0,4,1,0,7,8,3,187500,204.0,1498,11,10
1086,85,2,73.0,9069,1,2,3,3,0,4,0,18,2,0,0,4,6,6,0,0,3,3,2,0.0,3,2,2,2,2,0,2,747,0,0,189,936,0,0,1,3,0,996,1,0,1,0,2,1,2,5,4,0,5,0,1992.0,2,2,3,2,120,0,0,0,0,0,0,4,1,0,4,8,3,147000,282.0,996,18,18
1090,120,0,37.0,3316,1,1,0,3,0,4,0,19,2,0,3,2,8,5,0,0,4,5,2,0.0,2,2,2,2,2,3,2,1039,0,0,208,1247,0,0,1,3,0,1247,1,0,1,1,1,1,2,4,4,1,2,0,2005.0,0,2,3,2,0,84,0,0,0,0,0,4,1,0,4,8,3,197000,275.0,1247,1,1
1096,20,2,78.0,9317,1,2,0,3,0,4,0,3,2,0,0,2,6,5,0,0,7,9,2,0.0,2,2,2,2,2,3,2,24,0,0,1290,1314,0,2,1,3,0,1314,0,0,2,0,3,1,2,6,4,1,2,0,2006.0,1,2,3,2,0,22,0,0,0,0,0,4,1,0,3,8,3,176432,220.0,1314,1,1
1099,50,3,50.0,6000,1,2,3,3,0,4,0,1,2,0,0,0,4,6,0,0,4,5,2,0.0,3,2,0,3,2,3,1,672,0,0,0,672,0,3,1,3,0,1324,0,0,1,0,3,1,3,6,4,0,5,3,1936.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,7,8,3,128000,240.0,1324,73,59
1100,20,2,82.0,11880,1,2,0,3,0,4,0,12,5,0,0,2,7,5,0,0,5,6,1,206.0,3,2,1,2,2,3,0,704,0,0,567,1271,0,3,1,3,0,1601,0,0,2,0,3,1,3,7,4,1,4,0,1978.0,1,2,3,2,0,0,0,0,0,0,0,4,1,0,4,0,0,157000,239.0,1601,31,31
1101,30,2,60.0,8400,1,2,3,0,0,4,0,16,2,0,0,2,2,5,0,0,8,10,2,0.0,3,2,1,3,0,3,4,290,0,0,0,290,0,3,0,1,0,438,0,0,1,0,1,1,1,3,4,0,5,3,1930.0,2,2,3,0,0,0,0,0,0,0,0,4,1,0,1,8,3,60000,246.0,438,89,59
1103,20,2,70.0,7000,1,2,3,3,0,4,0,10,2,0,0,2,5,7,0,0,8,10,1,45.0,3,2,1,3,2,3,4,588,0,0,422,1010,0,0,1,3,0,1134,0,0,1,0,2,1,3,6,4,0,5,0,1960.0,1,2,3,2,0,16,0,0,0,0,0,3,1,0,4,8,2,135000,254.0,1134,47,5
1106,60,2,98.0,12256,1,2,0,3,0,0,0,13,2,0,0,3,8,5,0,0,3,3,1,362.0,2,2,2,0,2,0,2,1032,0,0,431,1463,0,0,1,3,0,2622,1,0,2,1,3,1,2,9,4,2,4,0,1994.0,1,2,3,2,186,32,0,0,0,0,0,4,1,0,4,8,3,325000,356.0,2622,16,15
1109,60,2,0.0,8063,1,2,3,3,0,4,0,6,2,0,0,3,6,5,0,0,7,9,2,0.0,3,2,2,2,2,3,5,0,0,0,924,924,0,0,1,3,0,1690,0,0,2,1,3,1,3,7,4,1,4,0,2000.0,1,2,3,2,100,48,0,0,0,0,0,4,1,0,11,8,0,181000,231.0,1690,7,7
1111,60,2,0.0,8000,1,2,3,3,0,4,0,6,2,0,0,3,6,5,0,0,3,3,2,0.0,3,2,2,2,2,3,2,219,0,0,554,773,0,2,1,3,0,1658,1,0,2,1,3,1,3,8,4,1,4,0,1995.0,0,2,3,2,224,84,0,0,0,0,0,4,1,0,6,8,3,188000,215.0,1658,13,12
1113,20,2,73.0,7100,1,2,0,3,0,0,0,10,2,0,0,2,5,7,0,0,9,11,2,0.0,3,2,1,3,2,3,2,708,0,0,108,816,0,3,1,0,0,816,1,0,1,0,2,1,3,5,4,0,5,3,1957.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,7,8,3,129900,308.0,816,49,49
1114,20,2,66.0,8923,1,2,3,3,0,4,0,10,2,0,0,2,5,7,0,0,8,10,2,0.0,3,2,1,3,2,3,1,643,0,0,365,1008,0,2,1,3,0,1008,1,0,1,0,2,1,2,6,4,0,5,0,1953.0,2,2,3,2,0,18,0,0,0,0,0,4,1,0,5,8,3,134500,240.0,1008,54,1
1115,20,2,90.0,5400,1,2,3,3,0,4,0,15,2,0,0,2,5,7,0,0,4,5,2,0.0,3,1,1,3,2,3,4,415,0,0,418,833,0,0,1,3,0,833,0,0,1,0,2,1,2,4,4,0,5,3,1955.0,2,2,3,2,0,0,0,0,0,0,0,2,1,0,8,8,3,117000,326.0,833,52,6
1116,20,2,93.0,12085,1,2,3,3,0,4,0,14,2,0,0,2,8,5,2,0,7,9,3,328.0,2,2,2,0,2,3,2,1004,0,0,730,1734,0,0,1,3,0,1734,1,0,2,0,3,1,0,7,4,1,2,0,2007.0,1,2,3,2,0,0,0,0,0,0,0,4,1,0,11,6,4,318000,309.0,1734,0,0
1117,80,2,0.0,7750,1,2,3,3,0,4,0,6,2,0,0,5,8,5,2,0,7,9,2,0.0,2,2,2,2,2,3,2,353,0,0,55,408,0,0,1,3,0,1419,1,0,2,1,3,1,2,7,4,1,4,2,2002.0,0,2,3,2,120,0,0,0,0,0,0,4,1,0,3,8,3,184100,263.0,1419,7,7
1118,20,2,57.0,9764,1,2,0,3,0,2,0,17,1,0,0,2,5,7,0,0,7,9,2,0.0,3,2,1,3,2,3,1,702,0,0,192,894,0,0,1,3,0,894,1,0,1,0,3,1,2,5,4,0,5,0,1967.0,1,2,3,2,0,0,0,0,0,0,0,4,1,0,5,8,3,130000,225.0,894,41,5
1122,20,2,84.0,10084,1,2,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,1,196.0,2,2,2,2,2,0,2,24,0,0,1528,1552,0,0,1,3,0,1552,0,0,2,0,3,1,2,7,4,0,5,0,2005.0,1,2,3,2,144,20,0,0,0,0,0,4,1,0,7,6,4,212900,260.0,1552,1,0
1125,80,2,0.0,9125,1,2,0,3,0,4,0,6,2,0,0,5,7,5,0,0,3,3,1,170.0,3,2,2,2,2,3,5,0,0,0,384,384,0,2,1,3,0,1482,0,0,2,1,3,1,2,7,4,1,4,0,1992.0,0,2,3,2,100,25,0,0,0,0,0,4,1,0,7,8,3,163900,196.0,1482,15,15
1126,20,2,60.0,10434,1,2,3,3,0,4,0,10,2,0,0,2,4,5,0,0,5,6,2,0.0,3,2,1,3,2,3,5,0,0,0,1005,1005,0,3,1,3,0,1005,0,0,1,0,2,1,1,5,4,1,4,3,1977.0,2,0,0,2,0,0,0,0,0,0,0,4,1,0,11,8,3,115000,336.0,1005,54,54
1127,120,2,53.0,3684,1,2,3,3,0,4,0,0,2,0,3,2,7,5,2,0,7,9,1,130.0,2,2,2,2,2,3,5,0,0,0,1373,1373,0,0,1,3,0,1555,0,0,2,0,2,1,2,7,4,1,4,0,2007.0,0,2,3,2,143,20,0,0,0,0,0,4,1,0,6,8,3,174000,220.0,1555,2,2
1129,60,2,59.0,11796,1,2,0,3,0,4,0,6,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,2,0,5,0,0,0,847,847,0,0,1,3,0,1959,0,0,2,1,4,1,2,8,4,1,2,2,2004.0,0,2,3,2,100,48,0,0,0,0,0,4,1,0,7,8,3,215000,217.0,1959,3,2
1130,90,3,60.0,7200,1,0,3,3,0,4,0,15,2,0,1,4,5,5,0,0,4,5,1,180.0,3,2,1,2,2,1,2,936,0,0,0,936,0,3,1,3,0,936,1,0,1,0,2,1,3,4,4,0,5,3,1980.0,2,2,3,2,49,0,0,0,0,0,0,4,1,0,8,8,3,140000,336.0,936,27,27
1132,20,2,63.0,10712,1,2,3,3,0,4,0,9,2,0,0,2,5,5,0,0,3,3,2,0.0,3,2,2,2,2,2,1,212,0,0,762,974,0,3,1,3,0,974,0,0,1,0,3,1,3,5,4,0,5,4,0.0,3,3,4,2,0,28,0,0,0,0,0,2,1,0,9,7,0,93500,0.0,974,16,15
1134,60,2,80.0,9828,1,2,0,3,0,4,0,18,2,0,0,3,8,5,0,0,7,9,2,0.0,2,2,2,2,2,3,2,584,0,0,544,1128,0,0,1,3,0,2020,0,0,2,1,3,1,2,8,4,1,4,0,1995.0,1,2,3,2,0,155,0,0,0,0,0,4,1,0,6,8,3,239500,233.0,2020,14,14
1135,60,2,57.0,8773,1,2,0,1,0,4,0,6,2,0,0,3,6,5,0,0,7,9,2,0.0,3,2,2,2,2,0,5,0,0,0,916,916,0,2,1,3,0,1600,0,0,2,1,3,1,3,7,4,1,4,0,1997.0,0,2,3,2,100,38,0,0,0,0,0,4,1,0,8,8,3,169000,230.0,1600,10,10
1136,30,3,60.0,6180,1,2,3,3,0,0,0,1,2,0,0,2,6,5,0,0,8,10,2,0.0,3,2,0,3,2,3,5,0,0,0,960,960,0,3,0,3,0,986,0,0,1,0,2,1,3,5,4,1,2,3,1926.0,2,2,3,2,0,128,0,0,0,0,0,4,1,0,5,8,3,102000,180.0,986,81,57
1139,20,2,0.0,9819,1,2,0,3,0,4,1,9,2,0,0,2,6,5,0,0,5,4,2,0.0,3,2,2,3,2,1,0,1567,0,0,0,1567,0,3,1,3,0,1567,1,0,2,0,2,1,2,5,4,2,4,0,1977.0,1,2,3,2,264,32,0,0,0,0,0,4,1,0,5,8,3,196000,357.0,1567,32,32
1141,20,2,60.0,7350,1,2,3,3,0,0,0,10,2,0,0,2,5,7,0,0,3,3,2,0.0,3,2,1,3,2,2,0,852,0,0,100,952,0,3,1,3,0,952,1,0,1,0,2,1,3,4,4,0,5,3,1988.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,6,0,0,139000,420.0,952,57,57
1146,50,3,52.0,6240,1,2,3,3,0,4,0,1,2,0,0,0,5,6,0,0,4,5,2,0.0,3,2,0,3,2,3,5,0,0,0,1042,1042,0,0,1,3,0,1576,0,0,1,0,3,1,3,8,4,1,2,3,1928.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,8,8,2,149000,225.0,1576,78,56
1147,20,2,0.0,11200,1,2,3,3,0,4,0,18,2,0,0,2,6,5,0,0,8,11,1,85.0,2,2,1,2,2,3,2,1258,0,0,40,1298,0,3,1,3,0,1298,1,0,2,0,3,1,2,5,4,1,4,0,1985.0,2,2,3,2,165,26,0,0,0,0,0,4,1,0,5,8,3,180000,201.0,1298,21,21
1148,70,2,75.0,12000,1,2,3,0,0,4,0,4,2,0,0,3,7,7,0,0,4,5,2,0.0,3,2,1,3,2,3,4,275,0,0,429,704,0,0,1,3,0,1564,0,0,1,1,3,1,1,7,4,1,2,0,1941.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,7,8,3,174500,234.0,1564,68,59
1158,120,2,34.0,5001,1,2,0,3,0,4,0,14,2,0,2,2,7,5,0,0,7,9,3,166.0,2,2,2,2,2,3,2,904,0,0,410,1314,0,0,1,3,0,1314,1,0,2,0,2,1,2,6,4,1,2,0,2008.0,1,2,3,2,172,62,0,0,0,0,0,4,1,0,7,8,3,230000,313.0,1314,2,1
1159,20,2,92.0,11932,1,2,3,3,0,2,0,19,1,0,0,2,8,5,0,0,7,9,3,186.0,2,2,2,2,2,3,5,0,0,0,1580,1580,0,0,1,3,0,1580,0,0,2,0,3,1,2,7,4,0,5,0,2008.0,1,2,3,2,0,24,0,0,0,0,0,4,1,0,6,3,4,235128,276.0,1580,1,0
1160,60,2,76.0,9120,1,2,3,3,0,4,0,12,2,0,0,3,6,6,2,0,3,3,1,270.0,2,2,1,3,2,3,0,442,0,0,459,901,0,3,1,3,0,1876,0,0,2,1,4,1,2,8,4,1,4,0,1974.0,1,1,3,2,0,69,0,0,0,0,0,4,1,0,7,8,3,185000,270.0,1876,34,34
1163,20,2,109.0,8724,1,2,3,3,0,4,0,17,2,0,0,2,5,5,0,0,7,9,2,0.0,3,2,1,2,2,3,1,492,0,0,402,894,0,2,1,3,0,894,0,0,1,0,3,1,3,5,4,1,3,0,1968.0,0,2,3,2,0,0,0,0,0,0,0,4,1,0,5,8,3,129000,225.0,894,39,39
1166,20,2,79.0,9541,1,2,0,3,0,4,0,14,2,0,0,2,7,5,0,0,7,9,3,268.0,2,2,2,2,2,3,5,0,0,0,1502,1502,0,0,1,3,0,1502,0,0,2,0,3,1,2,7,4,0,5,0,2009.0,1,2,3,2,0,114,0,0,0,0,0,4,1,0,9,6,4,233170,322.0,1502,0,0
1168,60,2,58.0,10852,1,2,0,3,0,4,0,6,5,0,0,3,6,5,0,0,7,9,2,0.0,3,2,2,2,2,3,2,786,0,0,173,959,0,0,1,3,0,1671,1,0,2,1,3,1,3,7,4,1,4,0,2000.0,0,2,3,2,0,38,0,0,0,0,0,4,1,0,2,8,3,173000,236.0,1671,6,6
1177,20,2,37.0,6951,1,2,0,3,0,1,0,9,2,0,0,2,5,5,0,0,3,6,2,0.0,3,2,1,3,2,3,0,658,0,0,218,876,0,3,1,3,0,923,1,0,1,0,3,1,3,5,4,0,5,0,1984.0,2,2,3,2,362,0,0,0,0,0,0,2,1,0,10,8,3,119500,264.0,923,24,23
1181,60,2,0.0,11170,1,2,1,3,0,0,0,21,2,0,0,3,7,5,0,0,4,5,2,0.0,3,2,3,2,2,3,3,1216,0,0,0,1216,0,0,1,3,0,2514,0,0,2,1,4,1,3,8,4,0,5,0,1990.0,0,2,3,2,0,0,0,0,0,0,0,0,1,0,4,8,3,250000,346.0,2514,16,15
1184,30,2,60.0,10800,1,0,3,3,0,4,0,15,2,0,0,2,5,6,2,0,6,8,2,0.0,3,2,0,3,2,3,4,821,0,0,299,1120,0,0,1,3,0,1130,1,0,1,0,2,1,3,5,4,1,2,3,1970.0,2,2,3,2,229,0,0,0,0,0,0,4,1,0,6,8,3,120000,360.0,1130,86,56
1189,60,2,68.0,8935,1,2,0,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,1,95.0,2,2,2,2,2,3,5,0,0,0,831,831,0,0,1,3,0,1660,0,0,2,1,3,1,2,7,4,0,5,0,2002.0,1,2,3,2,144,68,0,0,0,0,0,4,1,0,7,8,3,195000,246.0,1660,7,7
1190,60,2,60.0,7500,1,2,3,3,0,4,0,6,2,0,0,3,7,5,0,0,7,9,2,0.0,3,2,2,3,2,3,5,0,0,0,994,994,0,2,1,3,0,1804,0,0,2,1,3,1,2,7,4,1,4,0,1999.0,0,2,3,2,140,60,0,0,0,0,0,4,1,0,6,8,3,189000,221.0,1804,11,11
1195,60,2,80.0,9364,1,2,3,3,0,0,0,17,2,0,0,3,6,7,0,0,3,3,3,143.0,3,2,1,3,2,3,0,371,0,0,292,663,0,3,1,3,0,1352,0,0,1,1,4,1,3,7,4,0,5,0,1969.0,0,2,3,2,379,36,0,0,0,0,0,2,1,0,3,8,3,158000,299.0,1352,41,41
1196,60,2,51.0,8029,1,2,0,3,0,4,0,6,2,0,0,3,6,5,0,0,7,9,2,0.0,3,2,2,2,2,3,5,0,0,0,728,728,0,0,1,3,0,1456,0,0,2,1,3,1,2,8,4,0,5,0,2005.0,0,2,3,2,100,24,0,0,0,0,0,4,1,0,7,8,3,176000,200.0,1456,3,3
1197,60,2,58.0,14054,1,2,0,3,0,4,0,6,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,2,0,5,0,0,0,879,879,0,0,1,3,0,1863,0,0,2,1,4,1,2,9,4,1,2,2,2006.0,0,2,3,2,100,17,0,0,0,0,0,4,1,0,11,6,4,219210,220.0,1863,0,0
1199,20,2,70.0,9100,1,2,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,2,0.0,2,2,2,2,2,3,5,0,0,0,1212,1212,0,0,1,3,0,1212,0,0,2,0,3,1,2,6,4,0,5,0,2001.0,1,2,3,2,356,0,0,0,0,0,0,4,1,0,6,8,3,178000,286.0,1212,8,8
1200,20,2,75.0,11235,1,2,3,3,0,4,0,17,2,0,0,2,4,5,0,0,3,3,1,51.0,3,2,1,3,2,3,4,547,0,0,504,1051,0,2,1,3,0,1382,0,0,1,1,3,1,3,6,4,1,3,0,1974.0,2,2,3,2,0,82,0,0,0,0,0,4,1,0,10,8,3,148000,229.0,1382,43,27
1201,20,2,71.0,9353,1,2,3,3,0,4,0,10,2,0,0,2,4,5,0,0,4,5,2,0.0,3,2,1,3,2,3,5,0,0,0,864,864,0,2,1,3,0,864,0,0,1,0,3,1,3,5,4,0,5,0,1972.0,2,2,3,2,0,0,0,0,0,0,0,4,0,0,7,7,0,116050,280.0,864,36,36
1202,60,2,80.0,10400,1,2,3,3,0,0,0,3,2,0,0,3,7,5,0,0,7,9,2,0.0,3,2,2,2,2,0,5,0,0,0,866,866,0,0,1,3,0,1779,0,0,2,1,3,1,2,6,4,0,5,0,1998.0,1,2,3,2,198,36,0,0,0,0,0,4,1,0,3,8,3,197900,273.0,1779,11,11
1205,20,2,78.0,10140,1,2,3,3,0,4,0,12,2,0,0,2,5,6,0,0,3,3,2,0.0,3,2,1,2,2,3,0,788,0,0,268,1056,0,0,1,3,0,1074,1,0,1,1,3,1,3,6,4,0,5,0,1975.0,1,2,3,2,0,88,0,0,0,0,0,2,1,0,7,8,3,153500,247.0,1074,31,31
1207,20,1,0.0,8900,1,2,3,3,0,4,0,18,2,0,0,2,4,4,0,0,3,3,2,0.0,3,2,1,3,2,3,4,1056,0,0,0,1056,0,3,1,3,0,1056,1,0,1,0,2,1,3,5,4,0,5,3,1966.0,2,2,3,2,0,42,0,0,0,0,0,2,1,0,11,8,3,107000,384.0,1056,40,40
1208,20,2,70.0,9135,1,2,3,3,0,4,0,3,2,0,0,2,6,5,0,0,7,9,1,120.0,2,2,2,2,2,0,2,340,0,0,1342,1682,0,0,1,3,0,1700,1,0,2,0,3,1,2,7,4,0,5,0,2003.0,1,2,3,2,192,23,0,0,0,0,0,4,1,0,5,8,3,200000,272.0,1700,3,3
1213,30,2,50.0,9340,1,2,3,3,0,4,0,5,2,0,0,2,4,6,2,0,4,5,2,0.0,3,2,1,3,2,3,4,344,0,0,328,672,0,3,1,3,0,672,1,0,1,0,2,1,3,4,4,0,5,0,1941.0,2,2,3,0,0,113,0,0,0,0,0,4,1,0,8,8,3,113000,234.0,672,68,59
1215,85,2,69.0,10205,1,2,0,3,0,4,0,10,2,0,0,4,5,5,0,0,4,5,2,0.0,3,2,1,3,2,0,1,784,0,0,141,925,0,3,1,3,0,999,1,0,1,0,3,1,3,6,4,0,5,0,1962.0,2,2,3,2,150,72,0,0,0,0,0,4,1,0,5,8,3,134500,300.0,999,44,44
1218,20,0,72.0,8640,1,2,3,3,0,4,0,19,2,0,0,2,8,5,0,0,2,2,3,72.0,2,2,2,2,2,2,2,936,0,0,364,1300,0,0,1,3,0,1314,1,0,2,0,3,1,2,6,4,0,5,0,2009.0,1,2,3,2,135,112,0,0,0,0,0,4,1,0,9,6,4,229456,276.0,1314,0,0
